Date,Persian_Date,Close,USD_Close,XAU_Close,Coin_Close,Oil_Close,AED_Close,Silver_Close,Bourse_Close
2024-07-06,1403/04/16,34254000.0,588510.0,2391.4563,411530000.0,86.86,162760.0,31.2129,2226443.08
2024-07-07,1403/04/17,33808000.0,588520.0,2391.4563,406080000.0,85.7,162780.0,31.2129,2221299.33
2024-07-08,1403/04/18,33409000.0,588790.0,2358.7983,399450000.0,84.81,162750.0,30.79,2217016.89
2024-07-09,1403/04/19,33570000.0,585100.0,2363.5845,401820000.0,85.36,161350.0,30.79,2209340.54
2024-07-10,1403/04/20,33723000.0,579650.0,2371.071,400090000.0,85.67,158110.0,30.808,2209340.54
2024-07-12,1403/04/22,33845000.0,579900.0,2411.2744,400090000.0,85.27,157850.0,30.77,2200257.04
2024-07-13,1403/04/23,33986000.0,579170.0,2411.2744,404460000.0,85.27,158000.0,30.77,2201134.14
2024-07-16,1403/04/26,33963000.0,573300.0,2468.573,406570000.0,85.06,157470.0,31.38,2202679.22
2024-07-17,1403/04/27,33882000.0,572200.0,2458.3838,404560000.0,84.75,157140.0,30.2935,2202679.22
2024-07-19,1403/04/29,33621000.0,575770.0,2400.79,400530000.0,82.58,158080.0,29.26,2192413.99
2024-07-20,1403/04/30,33531000.0,576110.0,2400.79,404590000.0,82.58,157920.0,29.26,2172192.11
2024-07-21,1403/04/31,33436000.0,575960.0,2400.79,404460000.0,82.41,157720.0,29.26,2168997.55
2024-07-22,1403/05/01,33630000.0,581760.0,2397.6475,408470000.0,81.34,158420.0,29.2,2177962.23
2024-07-23,1403/05/02,33958000.0,584600.0,2409.2073,411340000.0,81.46,158120.0,29.22,2175315.36
2024-07-24,1403/05/03,33734000.0,587610.0,2397.5859,412820000.0,82.3,159040.0,28.99,2175315.36
2024-07-26,1403/05/05,33882000.0,586460.0,2385.575,411920000.0,80.58,159680.0,27.89,2160964.04
2024-07-27,1403/05/06,34062000.0,590840.0,2385.575,415070000.0,80.28,160920.0,27.89,2160964.04
2024-07-28,1403/05/07,34279000.0,589400.0,2385.575,419810000.0,79.1,161350.0,27.89,2131749.29
2024-07-29,1403/05/08,34616000.0,593500.0,2383.5371,418590000.0,78.5,162010.0,27.86,2120430.36
2024-07-30,1403/05/09,35627000.0,600400.0,2408.4299,425080000.0,81.44,164460.0,28.39,2068372.38
2024-07-31,1403/05/10,36156000.0,606000.0,2448.0989,429840000.0,80.08,166250.0,29.04,2068372.38
2024-08-02,1403/05/12,36975000.0,615270.0,2443.2947,436590000.0,77.57,168700.0,28.545,2006666.01
2024-08-03,1403/05/13,35999000.0,609000.0,2443.2947,430100000.0,77.57,166920.0,28.545,2005608.39
2024-08-04,1403/05/14,35602000.0,614900.0,2443.2947,428590000.0,77.14,168390.0,28.545,2004512.25
2024-08-05,1403/05/15,35198000.0,611400.0,2407.6475,427950000.0,76.39,167380.0,27.275,2002613.96
2024-08-06,1403/05/16,35826000.0,614010.0,2389.3701,429540000.0,78.45,168220.0,27.04,2002613.96
2024-08-07,1403/05/17,35613000.0,610000.0,2381.5349,429700000.0,79.07,167250.0,26.6003,2002613.96
2024-08-09,1403/05/19,35221000.0,597700.0,2430.9258,422300000.0,79.47,163880.0,27.4417,2003843.7
2024-08-10,1403/05/20,34683000.0,594100.0,2430.9258,415800000.0,79.47,162830.0,27.4417,2003375.92
2024-08-11,1403/05/21,35422000.0,600250.0,2430.9258,421950000.0,81.9,164500.0,27.4417,1998653.11
2024-08-12,1403/05/22,34978000.0,595700.0,2472.2507,416700000.0,80.79,163260.0,28.01,1991084.89
2024-08-13,1403/05/23,34752000.0,588350.0,2465.0293,411750000.0,79.81,161400.0,27.8387,1998118.88
2024-08-14,1403/05/24,34671000.0,587650.0,2447.6421,413200000.0,80.89,160980.0,27.59,1998118.88
2024-08-16,1403/05/26,34775000.0,577050.0,2507.2825,410900000.0,79.58,157920.0,29.0075,2012357.5
2024-08-18,1403/05/28,35560000.0,583100.0,2507.2825,424950000.0,77.78,159870.0,29.0075,2038043.05
2024-08-19,1403/05/29,35376000.0,579850.0,2503.9241,419700000.0,77.23,158960.0,29.475,2032554.13
2024-08-20,1403/05/30,35759000.0,581600.0,2513.739,420550000.0,76.09,160940.0,29.4254,2037208.89
2024-08-21,1403/05/31,35828000.0,584100.0,2511.9492,425900000.0,77.08,161380.0,29.625,2037208.89
2024-08-23,1403/06/02,35872000.0,582650.0,2512.0728,424800000.0,79.02,161280.0,29.8175,2052290.65
2024-08-25,1403/06/04,36177000.0,593200.0,2512.0728,428900000.0,80.14,161470.0,29.8175,2063271.97
2024-08-26,1403/06/05,35883000.0,591250.0,2516.885,426250000.0,78.75,161020.0,29.9,2068025.51
2024-08-27,1403/06/06,36147000.0,590000.0,2524.5657,429200000.0,77.67,162000.0,29.99,2076253.07
2024-08-28,1403/06/07,36320000.0,593950.0,2502.2495,433200000.0,78.89,162010.0,29.11,2076253.07
2024-08-30,1403/06/09,36244000.0,594800.0,2503.0322,431150000.0,76.93,162050.0,28.8447,2098636.95
2024-08-31,1403/06/10,36754000.0,599000.0,2503.0322,434650000.0,76.93,163150.0,28.8447,2110504.81
2024-09-02,1403/06/12,36433000.0,598900.0,2499.29,434550000.0,73.82,163060.0,28.5,2110504.81
2024-09-04,1403/06/14,36454000.0,599000.0,2494.188,434600000.0,72.68,162560.0,28.285,2110504.81
2024-09-06,1403/06/16,36038000.0,597500.0,2497.0254,430250000.0,71.06,161820.0,27.92,2101652.09
2024-09-07,1403/06/17,36066000.0,594500.0,2497.0254,431750000.0,71.06,161720.0,27.92,2088087.57
2024-09-08,1403/06/18,36292000.0,596750.0,2497.0254,434100000.0,71.78,162540.0,27.92,2096049.72
2024-09-09,1403/06/19,36523000.0,596150.0,2505.2549,434700000.0,69.62,162330.0,28.35,2088352.48
2024-09-10,1403/06/20,36629000.0,597500.0,2516.1191,435800000.0,70.58,163210.0,28.38,2084593.36
2024-09-13,1403/06/23,37063000.0,593900.0,2576.4954,439250000.0,71.61,162770.0,30.6575,2075472.75
2024-09-14,1403/06/24,36895000.0,590400.0,2576.4954,435750000.0,71.61,162220.0,30.6575,2065548.82
2024-09-15,1403/06/25,37093000.0,591000.0,2576.4954,436750000.0,72.93,162470.0,30.6575,2067565.97
2024-09-16,1403/06/26,37331000.0,595150.0,2582.5791,440700000.0,73.82,163660.0,30.76,2084152.01
2024-09-17,1403/06/27,37313000.0,592350.0,2569.5249,442150000.0,72.98,162410.0,30.735,2097004.54
2024-09-18,1403/06/28,37382000.0,592300.0,2558.7954,442150000.0,74.81,162160.0,30.06,2097004.54
2024-09-21,1403/06/31,38054000.0,595500.0,2621.9568,445700000.0,73.69,163170.0,31.1125,2098921.66
2024-09-22,1403/07/01,38497000.0,597800.0,2621.9568,450950000.0,73.33,164300.0,31.1125,2116537.72
2024-09-23,1403/07/02,39072000.0,604850.0,2628.3987,464750000.0,74.37,166220.0,30.67,2152668.32
2024-09-24,1403/07/03,38781000.0,597150.0,2656.6992,457650000.0,73.03,164160.0,32.13,2155023.38
2024-09-25,1403/07/04,39051000.0,600300.0,2656.821,460900000.0,70.83,165080.0,31.845,2155023.38
2024-09-27,1403/07/06,40261000.0,607000.0,2657.9675,477100000.0,71.54,168090.0,31.62,2146848.33
2024-09-28,1403/07/07,39787000.0,606100.0,2657.9675,460950000.0,71.54,165620.0,31.62,2139990.39
2024-09-29,1403/07/08,39376000.0,603750.0,2657.9675,462700000.0,71.92,166420.0,31.62,2139990.39
2024-09-30,1403/07/09,40501000.0,614950.0,2634.4939,476100000.0,74.18,168880.0,31.15,2139990.39
2024-10-01,1403/07/10,40785000.0,622550.0,2662.8213,485250000.0,74.62,171240.0,31.41,2139990.39
2024-10-02,1403/07/11,41050000.0,626900.0,2657.7549,487450000.0,77.76,173130.0,31.865,2139990.39
2024-10-04,1403/07/13,40930000.0,623900.0,2652.2451,484900000.0,78.14,171100.0,32.17,2101758.24
2024-10-05,1403/07/14,41410000.0,634550.0,2652.2451,495850000.0,78.14,173900.0,32.17,2101758.24
2024-10-06,1403/07/15,40999000.0,628450.0,2652.2451,490600000.0,81.08,172420.0,32.17,2093950.38
2024-10-07,1403/07/16,40346000.0,625450.0,2643.5784,485050000.0,77.53,171480.0,31.72,2097383.01
2024-10-08,1403/07/17,40674000.0,629350.0,2621.9448,488700000.0,76.61,172620.0,30.7,2099699.32
2024-10-09,1403/07/18,40928000.0,635500.0,2607.7705,496300000.0,78.99,174420.0,30.51,2099699.32
2024-10-11,1403/07/20,40365000.0,624950.0,2655.9976,489550000.0,78.76,171050.0,31.5272,2113868.38
2024-10-12,1403/07/21,40819000.0,628450.0,2655.9976,494900000.0,78.76,172520.0,31.5272,2114707.67
2024-10-13,1403/07/22,41078000.0,631500.0,2655.9976,497050000.0,77.64,173380.0,31.5272,2090793.24
2024-10-14,1403/07/23,41050000.0,627650.0,2651.05,498650000.0,74.56,172200.0,31.17,2069261.94
2024-10-15,1403/07/24,41625000.0,633350.0,2660.9875,511850000.0,74.37,173720.0,31.47,2065768.75
2024-10-16,1403/07/25,41794000.0,636600.0,2673.2385,519150000.0,74.52,174840.0,31.67,2065768.75
2024-10-18,1403/07/27,42535000.0,639600.0,2720.2473,539600000.0,73.06,174950.0,33.655,2041076.7
2024-10-19,1403/07/28,42759000.0,641950.0,2720.2473,542750000.0,73.06,175740.0,33.655,2021114.41
2024-10-20,1403/07/29,43255000.0,648550.0,2720.2473,556300000.0,74.03,177260.0,33.655,2007281.21
2024-10-21,1403/07/30,44368000.0,661500.0,2719.6453,544750000.0,75.76,181000.0,33.76,2007281.21
2024-10-22,1403/08/01,45677000.0,677300.0,2748.3833,551750000.0,75.19,186760.0,34.83,2007281.21
2024-10-23,1403/08/02,45970000.0,679500.0,2717.54,542850000.0,74.69,187290.0,33.725,2007281.21
2024-10-25,1403/08/04,43768000.0,655300.0,2747.6936,504900000.0,76.05,179520.0,33.7,2007281.21
2024-10-26,1403/08/05,44481000.0,660850.0,2747.6936,515050000.0,75.63,181420.0,33.7,2024579.26
2024-10-27,1403/08/06,45363000.0,674800.0,2747.6936,535250000.0,71.62,184750.0,33.7,2024579.26
2024-10-28,1403/08/07,46268000.0,684000.0,2741.9771,544100000.0,70.93,187890.0,33.695,2024579.26
2024-10-29,1403/08/08,47508000.0,692400.0,2775.1345,542300000.0,72.53,190240.0,34.4462,2024579.26
2024-10-30,1403/08/09,46127000.0,682300.0,2786.1897,531150000.0,73.11,187520.0,33.8,2024579.26
2024-11-01,1403/08/11,46593000.0,694800.0,2735.155,542100000.0,73.1,190460.0,32.425,2024579.26
2024-11-02,1403/08/12,46790000.0,693250.0,2735.155,536150000.0,73.1,189890.0,32.425,2024579.26
2024-11-03,1403/08/13,46185000.0,689600.0,2735.155,524250000.0,75.12,188620.0,32.425,2024579.26
2024-11-04,1403/08/14,46097000.0,688900.0,2736.3899,522700000.0,75.66,188470.0,32.4569,2024579.26
2024-11-05,1403/08/15,45709000.0,696250.0,2743.5901,522750000.0,75.16,190240.0,32.6599,2024579.26
2024-11-06,1403/08/16,45432000.0,690450.0,2659.24,518800000.0,75.5,188340.0,31.1647,2024579.26
2024-11-08,1403/08/18,45467000.0,692200.0,2683.77,509450000.0,73.87,188920.0,31.29,2024579.26
2024-11-09,1403/08/19,44458000.0,682650.0,2683.77,499050000.0,73.87,186650.0,31.29,2024579.26
2024-11-10,1403/08/20,42463000.0,669200.0,2683.77,478850000.0,71.95,183030.0,31.29,2192459.6
2024-11-11,1403/08/21,43223000.0,678200.0,2620.2,498900000.0,71.94,185930.0,30.68,2192459.6
2024-11-12,1403/08/22,43744000.0,684400.0,2597.27,507700000.0,72.0,187610.0,30.7078,2192459.6
2024-11-13,1403/08/23,42983000.0,683300.0,2573.78,499150000.0,72.42,187320.0,30.3303,2192459.6
2024-11-15,1403/08/25,42962000.0,682400.0,2561.24,499450000.0,71.04,187150.0,30.213,2192459.6
2024-11-16,1403/08/26,42872000.0,681750.0,2561.24,500750000.0,71.04,187380.0,30.213,2211820.98
2024-11-17,1403/08/27,43569000.0,684450.0,2561.24,503850000.0,73.4,187210.0,30.213,2255452.26
2024-11-18,1403/08/28,44361000.0,689050.0,2612.2,515400000.0,73.45,188330.0,31.1621,2269704.23
2024-11-19,1403/08/29,44950000.0,689300.0,2631.6799,518650000.0,73.05,188730.0,31.2136,2257613.78
2024-11-20,1403/08/30,45197000.0,692250.0,2650.05,526200000.0,74.31,189180.0,30.8614,2257613.78
2024-11-22,1403/09/02,46605000.0,699050.0,2712.55,531450000.0,75.17,192390.0,31.3114,2282058.78
2024-11-23,1403/09/03,45677000.0,689600.0,2712.55,517250000.0,74.63,188740.0,31.3114,2331194.73
2024-11-24,1403/09/04,44735000.0,693700.0,2712.55,517200000.0,72.56,189850.0,31.3114,2389125.37
2024-11-25,1403/09/05,44703000.0,695950.0,2625.26,512350000.0,72.42,190530.0,30.2931,2414976.66
2024-11-26,1403/09/06,45111000.0,699050.0,2631.8899,514200000.0,72.29,191260.0,30.42,2426155.76
2024-11-27,1403/09/07,45631000.0,701400.0,2635.51,517550000.0,72.68,192290.0,30.0753,2426155.76
2024-11-29,1403/09/09,45795000.0,704000.0,2653.5459,519150000.0,72.94,193630.0,30.6,2414969.03
2024-11-30,1403/09/10,45649000.0,699000.0,2653.5459,511800000.0,72.94,192590.0,30.6,2399449.72
2024-12-01,1403/09/11,45919000.0,704150.0,2653.5459,516250000.0,71.78,194280.0,30.6,2460408.31
2024-12-02,1403/09/12,46217000.0,710950.0,2638.9299,515700000.0,73.69,195740.0,30.5021,2489360.41
2024-12-03,1403/09/13,46866000.0,714800.0,2643.4399,523450000.0,72.62,196770.0,31.0254,2501777.67
2024-12-06,1403/09/16,46150000.0,715600.0,2632.9099,517900000.0,71.12,196680.0,30.9773,2501777.67
2024-12-07,1403/09/17,46579000.0,719200.0,2632.9099,522550000.0,71.12,197750.0,30.9773,2501777.67
2024-12-08,1403/09/18,46942000.0,718850.0,2632.9099,523100000.0,71.95,197730.0,30.9773,2501777.67
2024-12-09,1403/09/19,47579000.0,723200.0,2658.78,525600000.0,72.0,198810.0,31.81,2788210.32
2024-12-10,1403/09/20,48613000.0,731950.0,2693.6399,535800000.0,73.74,196013.0,31.9,2788210.32
2024-12-11,1403/09/21,48182000.0,729600.0,2717.9299,533700000.0,73.62,200540.0,31.9019,2788210.32
2024-12-13,1403/09/23,48676000.0,747150.0,2648.3899,539850000.0,74.49,205150.0,30.565,2788210.32
2024-12-14,1403/09/24,48535000.0,747100.0,2648.3899,539900000.0,74.49,205350.0,30.565,2788210.32
2024-12-15,1403/09/25,49417000.0,759500.0,2648.3899,549700000.0,73.78,208640.0,30.565,2788210.32
2024-12-16,1403/09/26,49124000.0,766300.0,2652.5,550100000.0,73.28,210150.0,30.5233,2788210.32
2024-12-17,1403/09/27,49694000.0,773650.0,2645.54,550400000.0,73.05,212080.0,30.5348,2788210.32
2024-12-18,1403/09/28,48710000.0,767550.0,2587.6299,544050000.0,72.68,210330.0,29.3607,2788210.32
2024-12-20,1403/09/30,48918000.0,762400.0,2620.77,536500000.0,72.94,209070.0,29.5138,2788210.32
2024-12-21,1403/10/01,49071000.0,762800.0,2620.77,538450000.0,72.56,208960.0,29.5138,2788210.32
2024-12-22,1403/10/02,49872000.0,778800.0,2620.77,550750000.0,72.45,212950.0,29.5138,2788210.32
2024-12-23,1403/10/03,50493000.0,786600.0,2612.9299,557350000.0,73.22,217440.0,29.647,2788210.32
2024-12-24,1403/10/04,50777000.0,785950.0,2613.2,557400000.0,73.22,217320.0,29.61,2788210.32
2024-12-25,1403/10/05,51432000.0,793850.0,2613.2,560700000.0,72.72,219810.0,29.61,2788210.32
2024-12-27,1403/10/07,52630000.0,810600.0,2620.0,576200000.0,74.17,223230.0,29.3695,2788210.32
2024-12-28,1403/10/08,51612000.0,797150.0,2620.0,562100000.0,73.79,219540.0,29.3695,2788210.32
2024-12-29,1403/10/09,52305000.0,813200.0,2620.0,568200000.0,73.91,223490.0,29.3695,2788210.32
2024-12-30,1403/10/10,52413000.0,813050.0,2605.3899,566300000.0,74.42,223930.0,28.9443,2788210.32
2024-12-31,1403/10/11,52185000.0,812300.0,2623.812,562200000.0,74.42,223850.0,28.8738,2788210.32
2025-01-01,1403/10/12,51956000.0,806350.0,2623.812,562950000.0,75.99,222200.0,28.8738,2788210.32
2025-01-03,1403/10/14,51564000.0,798350.0,2639.1201,552800000.0,76.51,219970.0,29.6189,2849940.19
2025-01-04,1403/10/15,51206000.0,795450.0,2639.1201,554250000.0,76.51,219130.0,29.6189,2849940.19
2025-01-05,1403/10/16,51174000.0,793450.0,2639.1201,550150000.0,76.26,218660.0,29.6189,2849940.19
2025-01-06,1403/10/17,52240000.0,800800.0,2635.3257,558900000.0,77.17,220730.0,29.9475,2849940.19
2025-01-07,1403/10/18,52718000.0,804100.0,2649.49,561300000.0,76.27,221630.0,30.01,2849940.19
2025-01-08,1403/10/19,52850000.0,813900.0,2662.0601,564700000.0,77.21,223770.0,30.1165,2849940.19
2025-01-10,1403/10/21,53535000.0,819500.0,2689.6299,569750000.0,79.76,225170.0,30.4015,2804034.96
2025-01-11,1403/10/22,52834000.0,806650.0,2689.6299,564150000.0,79.76,221640.0,30.4015,2804034.96
2025-01-12,1403/10/23,53284000.0,814600.0,2689.6299,569200000.0,81.03,223830.0,30.4015,2804034.96
2025-01-14,1403/10/25,52587000.0,804850.0,2677.1599,561250000.0,82.39,221370.0,29.8944,2804034.96
2025-01-15,1403/10/26,52298000.0,800700.0,2695.8201,559300000.0,81.24,220150.0,30.6598,2804034.96
2025-01-17,1403/10/28,52538000.0,805300.0,2701.55,559700000.0,80.79,221400.0,30.3372,2804034.96
2025-01-18,1403/10/29,52478000.0,806700.0,2701.55,558750000.0,80.79,221710.0,30.3372,2804034.96
2025-01-19,1403/10/30,52797000.0,810200.0,2701.55,563850000.0,79.92,222710.0,30.3372,2804034.96
2025-01-20,1403/11/01,54117000.0,823350.0,2708.0559,579050000.0,79.48,226340.0,30.49,2804034.96
2025-01-21,1403/11/02,54824000.0,825700.0,2744.3899,590100000.0,79.01,226860.0,30.8584,2804034.96
2025-01-22,1403/11/03,55163000.0,839050.0,2755.0225,602900000.0,77.93,230490.0,30.7962,2804034.96
2025-01-24,1403/11/05,55586000.0,833900.0,2771.3,604050000.0,78.5,229130.0,30.6054,2804034.96
2025-01-25,1403/11/06,56103000.0,838800.0,2771.3,609700000.0,77.55,230530.0,30.6054,2804034.96
2025-01-26,1403/11/07,55990000.0,839300.0,2771.3,610200000.0,76.2,230610.0,30.6054,2804034.96
2025-01-28,1403/11/09,55345000.0,832300.0,2763.1101,602100000.0,75.8,228730.0,30.3916,2804034.96
2025-01-29,1403/11/10,55828000.0,835100.0,2757.71,605050000.0,76.03,229440.0,30.8165,2804034.96
2025-01-31,1403/11/12,56763000.0,837650.0,2801.0,616950000.0,75.67,230240.0,31.3037,2804034.96
2025-02-01,1403/11/13,56645000.0,840500.0,2801.0,617800000.0,75.67,230840.0,31.3037,2804034.96
2025-02-02,1403/11/14,57045000.0,838650.0,2801.0,624850000.0,75.82,230450.0,31.3037,2804034.96
2025-02-03,1403/11/15,57712000.0,845950.0,2813.49,648150000.0,75.89,232360.0,31.5522,2804034.96
2025-02-04,1403/11/16,59023000.0,852700.0,2841.9399,678100000.0,74.77,234530.0,32.0937,2804034.96
2025-02-05,1403/11/17,59642000.0,854600.0,2865.0901,689950000.0,74.22,235010.0,32.3116,2804034.96
2025-02-07,1403/11/19,63273000.0,889600.0,2860.3899,736900000.0,74.66,244410.0,31.816,2804034.96
2025-02-08,1403/11/20,66201000.0,913650.0,2860.3899,783100000.0,74.66,250950.0,31.816,2821666.17
2025-02-10,1403/11/22,63948000.0,881500.0,2907.3401,731950000.0,77.0,243240.0,32.041,2784343.92
2025-02-11,1403/11/23,63827000.0,883500.0,2898.3391,720900000.0,75.14,243760.0,31.8245,2784343.92
2025-02-12,1403/11/24,65504000.0,890600.0,2903.6599,747200000.0,75.11,245080.0,32.2188,2784343.92
2025-02-14,1403/11/26,65430000.0,906150.0,2883.1799,742950000.0,74.74,249480.0,32.1367,2726564.86
2025-02-15,1403/11/27,65090000.0,907050.0,2883.1799,739950000.0,74.74,249590.0,32.1367,2678885.2
2025-02-16,1403/11/28,64735000.0,908200.0,2883.1799,733850000.0,75.28,249890.0,32.1367,2701040.65
2025-02-17,1403/11/29,65822000.0,919950.0,2897.655,749900000.0,75.79,253140.0,32.79,2719338.74
2025-02-18,1403/11/30,67565000.0,921700.0,2935.5801,767100000.0,76.05,253580.0,32.8691,2732228.32
2025-02-19,1403/12/01,69034000.0,930700.0,2932.6399,782100000.0,76.5,256020.0,32.7187,2732228.32
2025-02-21,1403/12/03,67923000.0,935800.0,2936.03,778050000.0,74.43,257410.0,32.5377,2714126.52
2025-02-22,1403/12/04,67415000.0,927400.0,2936.03,766100000.0,74.05,255040.0,32.5377,2735823.13
2025-02-23,1403/12/05,66568000.0,913150.0,2936.03,761050000.0,74.35,251800.0,32.5377,2792687.06
2025-02-24,1403/12/06,65806000.0,918300.0,2951.1899,760100000.0,72.69,253240.0,32.3474,2840956.46
2025-02-25,1403/12/07,67184000.0,925950.0,2915.1201,765050000.0,72.19,255230.0,31.7275,2843968.31
2025-02-26,1403/12/08,66300000.0,925200.0,2916.1899,755100000.0,73.42,255010.0,31.8397,2843968.31
2025-02-28,1403/12/10,64358000.0,921600.0,2858.6001,744800000.0,72.81,253490.0,31.1524,2854314.78
2025-03-01,1403/12/11,65111000.0,922300.0,2858.6001,753100000.0,72.81,253830.0,31.1524,2870947.58
2025-03-02,1403/12/12,63774000.0,907350.0,2858.6001,742800000.0,71.33,249730.0,31.1524,2813454.84
2025-03-03,1403/12/13,64354000.0,904800.0,2893.71,752900000.0,71.26,249080.0,31.6841,2805344.07
2025-03-04,1403/12/14,63915000.0,884900.0,2917.49,739050000.0,69.36,243670.0,31.9794,2789970.5
2025-03-05,1403/12/15,63786000.0,891700.0,2918.8401,746900000.0,69.54,245390.0,32.6237,2789970.5
2025-03-07,1403/12/17,66358000.0,912200.0,2910.79,763050000.0,70.36,251020.0,32.5274,2756970.28
2025-03-08,1403/12/18,67182000.0,922100.0,2910.79,786050000.0,70.36,253720.0,32.5274,2722174.29
2025-03-09,1403/12/19,67341000.0,923850.0,2910.79,781800000.0,69.22,254360.0,32.5274,2724772.4
2025-03-10,1403/12/20,66746000.0,922850.0,2889.3975,774050000.0,69.83,254030.0,32.11,2688503.54
2025-03-11,1403/12/21,67258000.0,926800.0,2916.0376,787100000.0,70.97,254940.0,32.93,2694660.6
2025-03-12,1403/12/22,68110000.0,923050.0,2932.0569,800100000.0,69.88,253910.0,33.23,2694660.6
2025-03-14,1403/12/24,68713000.0,911350.0,2984.416,799850000.0,70.58,250750.0,33.78,2737429.41
2025-03-15,1403/12/25,73794000.0,931300.0,2984.416,845050000.0,70.58,256300.0,33.78,2753661.09
2025-03-16,1403/12/26,76978000.0,943200.0,2984.416,905100000.0,71.04,259440.0,33.78,2744110.94
2025-03-17,1403/12/27,81094000.0,977800.0,3001.4695,970050000.0,70.51,268950.0,33.84,2709764.1
2025-03-24,1404/01/04,79388000.0,1017850.0,3012.2722,968950000.0,72.51,279790.0,32.993,2740716.18
2025-03-25,1404/01/05,79949000.0,1019200.0,3019.855,968800000.0,73.24,280040.0,33.745,2766290.4
2025-03-26,1404/01/06,81142000.0,1021900.0,3019.2876,989900000.0,73.29,280840.0,33.71,2766290.4
2025-03-28,1404/01/08,82814000.0,1038950.0,3084.0283,1030100000.0,72.76,285590.0,34.11,2778057.34
2025-03-29,1404/01/09,81817000.0,1027800.0,3084.0283,1024000000.0,72.76,283110.0,34.11,2810706.78
2025-04-02,1404/01/13,82382000.0,1027800.0,3133.5713,1020050000.0,69.93,283110.0,34.03,2810706.78
2025-04-04,1404/01/15,77105000.0,1025650.0,3037.3562,926900000.0,65.58,280900.0,29.555,2795326.19
2025-04-05,1404/01/16,79863000.0,1045200.0,3037.3562,960050000.0,65.58,285480.0,29.555,2773820.76
2025-04-06,1404/01/17,78236000.0,1055550.0,3037.3562,972050000.0,64.4,288420.0,29.555,2746860.04
2025-04-07,1404/01/18,73644000.0,997950.0,2982.5398,914900000.0,61.83,272690.0,30.12,2806102.75
2025-04-08,1404/01/19,75431000.0,999700.0,2983.7825,894800000.0,65.59,273180.0,29.84,2830538.62
2025-04-09,1404/01/20,76398000.0,1008900.0,3082.1814,916050000.0,63.54,275690.0,31.03,2830538.62
2025-04-11,1404/01/22,73782000.0,962150.0,3236.2124,885100000.0,64.76,262890.0,32.254,2845797.48
2025-04-12,1404/01/23,66432000.0,859900.0,3236.2124,783100000.0,64.76,234090.0,32.254,2908647.68
2025-04-13,1404/01/24,67579000.0,880800.0,3236.2124,796100000.0,65.0,240820.0,32.254,2971211.21
2025-04-14,1404/01/25,67332000.0,879800.0,3209.2849,809800000.0,64.79,240660.0,32.345,2943603.12
2025-04-15,1404/01/26,69754000.0,877000.0,3227.605,804800000.0,65.93,239280.0,32.3,2966904.63
2025-04-16,1404/01/27,68710000.0,855950.0,3343.2224,792850000.0,67.61,234040.0,32.7451,2966904.63
2025-04-18,1404/01/29,65644000.0,831900.0,3327.54,760100000.0,67.96,227770.0,32.59,3012867.33
2025-04-19,1404/01/30,65543000.0,827900.0,3327.54,742100000.0,67.96,226380.0,32.59,3077923.9
2025-04-20,1404/01/31,66330000.0,819750.0,3327.54,756100000.0,66.6,224280.0,32.59,3137327.65
2025-04-21,1404/02/01,65693000.0,808350.0,3424.3025,724850000.0,67.33,221150.0,32.705,3132631.14
2025-04-22,1404/02/02,65065000.0,808750.0,3382.54,727050000.0,66.19,221150.0,32.545,3136733.73
2025-04-25,1404/02/05,66531000.0,823600.0,3319.45,740100000.0,66.87,225750.0,33.105,3151912.3
2025-04-26,1404/02/06,66940000.0,827000.0,3319.45,740100000.0,65.8,226200.0,33.105,3117241.91
2025-04-27,1404/02/07,65347000.0,812650.0,3319.45,722800000.0,64.61,222320.0,33.105,3129577.9
2025-04-28,1404/02/08,64910000.0,809650.0,3341.6699,725050000.0,63.13,221500.0,33.195,3136305.58
2025-04-29,1404/02/09,64869000.0,813900.0,3317.1799,720100000.0,61.14,222610.0,32.99,3178649.01
2025-04-30,1404/02/10,64174000.0,819450.0,3288.5901,721100000.0,61.86,224150.0,32.62,3178649.01
2025-05-02,1404/02/12,67759000.0,856900.0,3240.8799,757100000.0,61.29,234300.0,32.005,3116798.4
2025-05-03,1404/02/13,68068000.0,858700.0,3240.8799,779050000.0,61.29,234900.0,32.005,3092797.71
2025-05-04,1404/02/14,67798000.0,844400.0,3240.8799,767050000.0,60.28,230890.0,32.005,3097608.67
2025-05-05,1404/02/15,66889000.0,824650.0,3334.5,751050000.0,62.1,225650.0,32.525,3110819.64
2025-05-06,1404/02/16,66683000.0,820500.0,3430.21,741600000.0,60.94,224490.0,33.265,3169504.23
2025-05-07,1404/02/17,66958000.0,830600.0,3365.21,749950000.0,63.03,227320.0,32.495,3169504.23
2025-05-09,1404/02/19,67189000.0,835500.0,3324.6299,753600000.0,63.91,228530.0,32.7227,3115508.04
2025-05-10,1404/02/20,66482000.0,831950.0,3324.6299,750850000.0,63.91,227580.0,32.7227,3091092.29
2025-05-11,1404/02/21,65411000.0,834900.0,3324.6299,739050000.0,65.06,228370.0,32.7227,3170888.81
2025-05-12,1404/02/22,65822000.0,835000.0,3234.7,741900000.0,66.53,228370.0,32.6088,3206845.42
2025-05-13,1404/02/23,64605000.0,832100.0,3248.47,733600000.0,65.8,227720.0,32.915,3236943.2
2025-05-14,1404/02/24,64347000.0,831100.0,3178.75,733850000.0,64.66,227450.0,32.235,3236943.2
